SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600000,20220426100153110,7.850,200,1570.000,3669625,3673899,2225377,5,S,5639242
600000,20220426100153110,7.850,400,3140.000,3669625,3673900,2225378,5,S,5639243
600000,20220426100153110,7.850,100,785.000,3669625,3673907,2225384,5,S,5639250
600000,20220426100153110,7.850,200,1570.000,3669625,3673908,2225385,5,S,5639251
600000,20220426100153110,7.850,500,3925.000,3669625,3673909,2225386,5,S,5639252
600000,20220426100153130,7.850,500,3925.000,3669625,3673920,2225391,5,S,5639264
600000,20220426100153130,7.850,200,1570.000,3669625,3673921,2225392,5,S,5639265
600000,20220426100153200,7.850,100,785.000,3674083,3673922,2225484,5,B,5639497
600000,20220426100153400,7.840,100,784.000,3512578,3674458,2225705,5,S,5640046
600000,20220426100153400,7.840,400,3136.000,3512578,3674459,2225706,5,S,5640049
600000,20220426100153400,7.840,100,784.000,3512578,3674460,2225707,5,S,5640050
600000,20220426100153400,7.840,500,3920.000,3512578,3674461,2225708,5,S,5640051
600000,20220426100153400,7.840,300,2352.000,3512578,3674462,2225709,5,S,5640052
600000,20220426100153400,7.840,200,1568.000,3512578,3674470,2225717,5,S,5640064
600000,20220426100153400,7.840,400,3136.000,3512578,3674484,2225725,5,S,5640088
600000,20220426100153430,7.840,200,1568.000,3512578,3674633,2225844,5,S,5640306
600000,20220426100153500,7.840,300,2352.000,3512578,3674820,2225928,5,S,5640552
600000,20220426100153500,7.840,200,1568.000,3512578,3674858,2225945,5,S,5640607
600000,20220426100153500,7.840,500,3920.000,3547872,3674858,2225946,5,S,5640608
600000,20220426100153590,7.840,200,1568.000,3547872,3674996,2226013,5,S,5640840
600000,20220426100153590,7.840,600,4704.000,3547872,3674997,2226014,5,S,5640841
600000,20220426100153590,7.840,200,1568.000,3547872,3674998,2226015,5,S,5640842
600000,20220426100153590,7.840,100,784.000,3547872,3674999,2226016,5,S,5640843
600000,20220426100153610,7.840,100,784.000,3547872,3675033,2226035,5,S,5640889
600000,20220426100153650,7.840,100,784.000,3547872,3675081,2226064,5,S,5640956
600000,20220426100153650,7.840,500,3920.000,3547872,3675088,2226067,5,S,5640965
600000,20220426100153680,7.840,100,784.000,3547872,3675158,2226091,5,S,5641082
600000,20220426100153680,7.840,100,784.000,3547872,3675171,2226097,5,S,5641099
600000,20220426100153680,7.840,600,4704.000,3547872,3675172,2226098,5,S,5641101
600000,20220426100153680,7.840,100,784.000,3547872,3675173,2226099,5,S,5641102
600000,20220426100153680,7.840,100,784.000,3547872,3675174,2226100,5,S,5641104
600000,20220426100153680,7.840,200,1568.000,3547872,3675175,2226101,5,S,5641105
600000,20220426100153680,7.840,300,2352.000,3547872,3675176,2226102,5,S,5641108
600000,20220426100153680,7.840,600,4704.000,3547872,3675177,2226103,5,S,5641110
600000,20220426100153680,7.840,900,7056.000,3547872,3675178,2226104,5,S,5641111
600000,20220426100153680,7.840,500,3920.000,3547872,3675179,2226105,5,S,5641112
600000,20220426100153680,7.840,500,3920.000,3547872,3675180,2226106,5,S,5641113
600000,20220426100153680,7.840,400,3136.000,3547872,3675181,2226107,5,S,5641119
600000,20220426100153680,7.850,200,1570.000,3675185,3673922,2226109,5,B,5641123
600000,20220426100153680,7.850,200,1570.000,3675185,3673923,2226110,5,B,5641124
600000,20220426100153680,7.840,200,1568.000,3547872,3675186,2226111,5,S,5641126
600000,20220426100153680,7.840,400,3136.000,3547872,3675187,2226112,5,S,5641127
600000,20220426100153680,7.840,600,4704.000,3547872,3675188,2226113,5,S,5641128
600000,20220426100153870,7.840,200,1568.000,3547872,3675543,2226309,5,S,5641671
600000,20220426100153890,7.840,100,784.000,3547872,3675561,2226323,5,S,5641720
600000,20220426100153890,7.840,100,784.000,3547872,3675562,2226324,5,S,5641721
600000,20220426100153890,7.840,100,784.000,3547872,3675563,2226325,5,S,5641722
600000,20220426100153890,7.840,100,784.000,3547872,3675564,2226326,5,S,5641723
600000,20220426100153960,7.840,100,784.000,3547872,3675619,2226356,5,S,5641826
600000,20220426100153980,7.840,700,5488.000,3547872,3675649,2226370,5,S,5641874
600000,20220426100153980,7.840,5700,44688.000,3571386,3675649,2226371,5,S,5641875
600000,20220426100153980,7.840,700,5488.000,3582046,3675649,2226372,5,S,5641876
600000,20220426100153980,7.840,6000,47040.000,3609546,3675649,2226373,5,S,5641877
600000,20220426100154430,7.840,2700,21168.000,3676244,3675649,2226746,5,B,5642778
600000,20220426100155680,7.840,400,3136.000,3677546,3675649,2227493,5,B,5644839
600000,20220426100158620,7.840,800,6272.000,3681715,3675649,2230336,5,B,5651602
600000,20220426100159680,7.830,1800,14094.000,2764715,3683417,2231613,5,S,5654356
600000,20220426100201620,7.830,200,1566.000,2764715,3685933,2233279,5,S,5658311
600000,20220426100203660,7.840,100,784.000,3689537,3677933,2235657,5,B,5663808
600000,20220426100203660,7.840,100,784.000,3689537,3677952,2235658,5,B,5663809
600000,20220426100204110,7.840,100,784.000,3690094,3677963,2236125,5,B,5664826
600000,20220426100204110,7.840,100,784.000,3690094,3677972,2236126,5,B,5664827
600000,20220426100204110,7.840,100,784.000,3690094,3677975,2236127,5,B,5664828
600000,20220426100204110,7.840,100,784.000,3690094,3677981,2236128,5,B,5664829
600000,20220426100204110,7.840,100,784.000,3690094,3678022,2236129,5,B,5664830
600000,20220426100204110,7.840,100,784.000,3690094,3678025,2236130,5,B,5664831
600000,20220426100204110,7.840,100,784.000,3690094,3678043,2236131,5,B,5664832
600000,20220426100204110,7.840,100,784.000,3690094,3678061,2236132,5,B,5664833
600000,20220426100204110,7.840,100,784.000,3690094,3678125,2236133,5,B,5664834
600000,20220426100204110,7.840,100,784.000,3690094,3678168,2236134,5,B,5664835
600000,20220426100204110,7.840,100,784.000,3690094,3678189,2236135,5,B,5664836
600000,20220426100204110,7.840,100,784.000,3690094,3678193,2236136,5,B,5664837
600000,20220426100204110,7.840,100,784.000,3690094,3678202,2236137,5,B,5664838
600000,20220426100204110,7.840,4400,34496.000,3690094,3678630,2236138,5,B,5664839
600000,20220426100204110,7.840,100,784.000,3690094,3682207,2236139,5,B,5664840
600000,20220426100204110,7.840,100,784.000,3690094,3682283,2236140,5,B,5664841
600000,20220426100204110,7.840,900,7056.000,3690094,3682562,2236141,5,B,5664842
600000,20220426100204110,7.840,400,3136.000,3690094,3682564,2236142,5,B,5664843
600000,20220426100204110,7.840,300,2352.000,3690094,3685595,2236143,5,B,5664844
600000,20220426100204140,7.840,300,2352.000,3690130,3685595,2236174,5,B,5664895
600000,20220426100204510,7.840,900,7056.000,3690594,3685595,2236463,5,B,5665664
600000,20220426100204510,7.840,100,784.000,3690594,3686431,2236464,5,B,5665665
600000,20220426100204620,7.840,100,784.000,3690594,3690727,2236551,5,S,5665886
600000,20220426100205430,7.850,2100,16485.000,3691986,3673932,2237527,5,B,5667944
600000,20220426100205430,7.850,200,1570.000,3691986,3674054,2237528,5,B,5667945
600000,20220426100205460,7.850,200,1570.000,3692051,3674137,2237628,5,B,5668084
600000,20220426100205460,7.850,200,1570.000,3692051,3674149,2237629,5,B,5668085
600000,20220426100205460,7.850,1900,14915.000,3692051,3674175,2237630,5,B,5668086
600000,20220426100206390,7.840,700,5488.000,3690594,3693734,2238990,5,S,5671068
600000,20220426100207540,7.850,4200,32970.000,3695287,3674175,2240009,5,B,5673443
600000,20220426100207620,7.850,4200,32970.000,3695360,3674175,2240083,5,B,5673591
600000,20220426100208230,7.850,4200,32970.000,3696271,3674175,2240900,5,B,5675277
600000,20220426100208270,7.850,2200,17270.000,3696350,3674175,2240993,5,B,5675429
600000,20220426100208270,7.850,100,785.000,3696350,3680348,2240994,5,B,5675430
600000,20220426100208270,7.850,2000,15700.000,3696350,3680793,2240995,5,B,5675431
600000,20220426100208270,7.850,400,3140.000,3696350,3684882,2240996,5,B,5675432
600000,20220426100208290,7.850,1100,8635.000,3696388,3684882,2241019,5,B,5675494
600000,20220426100208290,7.850,100,785.000,3696388,3694398,2241020,5,B,5675495
600000,20220426100208290,7.850,1000,7850.000,3696388,3695413,2241021,5,B,5675496
600000,20220426100208290,7.850,100,785.000,3696388,3695415,2241022,5,B,5675497
600000,20220426100208380,7.850,400,3140.000,3696609,3695415,2241178,5,B,5675814
600000,20220426100208380,7.850,1300,10205.000,3696609,3695689,2241179,5,B,5675815
600000,20220426100208380,7.850,1100,8635.000,3696609,3695691,2241180,5,B,5675816
600000,20220426100208380,7.850,600,4710.000,3696609,3695692,2241181,5,B,5675817
600000,20220426100208380,7.850,800,6280.000,3696609,3695709,2241182,5,B,5675818
600000,20220426100208510,7.850,400,3140.000,3696976,3695709,2241432,5,B,5676427
600000,20220426100208510,7.850,500,3925.000,3696976,3695710,2241433,5,B,5676428
600000,20220426100208510,7.850,900,7065.000,3696976,3695712,2241434,5,B,5676429
600000,20220426100208510,7.850,500,3925.000,3696976,3695714,2241435,5,B,5676430
600000,20220426100208530,7.850,2300,18055.000,3697137,3695754,2241540,5,B,5676679
600000,20220426100208760,7.850,800,6280.000,3697619,3695762,2241909,5,B,5677477
600000,20220426100208760,7.850,400,3140.000,3697619,3695763,2241910,5,B,5677478
600000,20220426100208760,7.850,400,3140.000,3697619,3695783,2241911,5,B,5677479
600000,20220426100208760,7.850,1200,9420.000,3697619,3695789,2241912,5,B,5677480
600000,20220426100208760,7.850,4700,36895.000,3697619,3695798,2241913,5,B,5677481
600000,20220426100208760,7.850,100,785.000,3697619,3695985,2241914,5,B,5677482
600000,20220426100208760,7.850,100,785.000,3697619,3696449,2241915,5,B,5677483
600000,20220426100209190,7.860,2300,18078.000,3698493,3318829,2242562,5,B,5678874
600000,20220426100209710,7.860,4200,33012.000,3699323,3318829,2243198,5,B,5680175
600000,20220426100209710,7.850,2000,15700.000,3697619,3699356,2243260,5,S,5680263
600000,20220426100209860,7.860,7200,56592.000,3699542,3318829,2243387,5,B,5680548
600000,20220426100210130,7.850,1400,10990.000,3697619,3699953,2243709,5,S,5681246
600000,20220426100210190,7.860,600,4716.000,3700025,3318829,2243789,5,B,5681396
600000,20220426100210220,7.850,2400,18840.000,3697619,3700062,2243797,5,S,5681443
600000,20220426100210630,7.860,2400,18864.000,3700569,3318829,2244117,5,B,5682266
600000,20220426100210670,7.860,2300,18078.000,3700632,3318829,2244177,5,B,5682381
600000,20220426100210930,7.860,2300,18078.000,3701006,3318829,2244464,5,B,5682975
600000,20220426100211110,7.860,2300,18078.000,3701323,3318829,2244698,5,B,5683472
600000,20220426100211130,7.860,14300,112398.000,3701379,3318829,2244727,5,B,5683546
600000,20220426100211190,7.860,100,786.000,3701493,3318829,2244837,5,B,5683727
600000,20220426100211350,7.860,2300,18078.000,3701822,3318829,2245194,5,B,5684402
600000,20220426100211370,7.850,1000,7850.000,3697619,3701877,2245243,5,S,5684481
600000,20220426100211600,7.860,4200,33012.000,3702492,3318829,2245575,5,B,5685401
600000,20220426100211760,7.860,2300,18078.000,3702886,3318829,2245886,5,B,5685997
600000,20220426100212010,7.860,2030,15955.800,3703416,3318829,2246300,5,B,5686847
600000,20220426100212010,7.860,270,2122.200,3703416,3323125,2246301,5,B,5686848
600000,20220426100212700,7.860,300,2358.000,3704616,3323125,2247094,5,B,5688736
600000,20220426100213400,7.850,4300,33755.000,3697757,3705617,2247744,5,S,5690242
600000,20220426100213400,7.850,700,5495.000,3698115,3705617,2247745,5,S,5690243
600000,20220426100213540,7.860,3430,26959.800,3705769,3323125,2247827,5,B,5690469
600000,20220426100213540,7.860,470,3694.200,3705769,3329635,2247828,5,B,5690470
600000,20220426100213690,7.860,30,235.800,3706022,3329635,2247964,5,B,5690840
600000,20220426100213690,7.860,2270,17842.200,3706022,3363148,2247965,5,B,5690841
600000,20220426100214030,7.860,4700,36942.000,3706509,3363148,2248293,5,B,5691575
600000,20220426100214240,7.860,100,786.000,3707219,3363148,2248715,5,B,5692544
600000,20220426100214330,7.860,200,1572.000,3707364,3363148,2248878,5,B,5692813
600000,20220426100214420,7.860,7800,61308.000,3707614,3363148,2249065,5,B,5693198
600000,20220426100215480,7.860,2400,18864.000,3709572,3363148,2250320,5,B,5696320
600000,20220426100215570,7.860,400,3144.000,3709647,3363148,2250363,5,B,5696418
600000,20220426100215780,7.860,100,786.000,3709964,3363148,2250556,5,B,5696919
600000,20220426100216150,7.850,900,7065.000,3698115,3710424,2250859,5,S,5697690
600000,20220426100217250,7.860,100,786.000,3712239,3363148,2251929,5,B,5700357
600000,20220426100217450,7.850,800,6280.000,3698115,3712708,2252249,5,S,5701049
600000,20220426100217450,7.850,100,785.000,3701494,3712708,2252250,5,S,5701050
600000,20220426100217450,7.850,2700,21195.000,3701495,3712708,2252251,5,S,5701051
600000,20220426100217450,7.850,400,3140.000,3706622,3712708,2252252,5,S,5701052
600000,20220426100217450,7.850,300,2355.000,3706778,3712708,2252253,5,S,5701053
600000,20220426100217450,7.850,400,3140.000,3707330,3712708,2252254,5,S,5701054
600000,20220426100217750,7.860,1700,13362.000,3713315,3363148,2252639,5,B,5701961
600000,20220426100217860,7.860,2300,18078.000,3713477,3363148,2252749,5,B,5702235
600000,20220426100219060,7.860,3600,28296.000,3715011,3363148,2253654,5,B,5704797
600000,20220426100222090,7.860,600,4716.000,3719413,3363148,2256416,5,B,5711739
600000,20220426100222400,7.850,500,3925.000,3707330,3719837,2256678,5,S,5712336
600000,20220426100222400,7.850,100,785.000,3710374,3719837,2256679,5,S,5712337
600000,20220426100223010,7.860,8100,63666.000,3720519,3363148,2257088,5,B,5713389
600000,20220426100223410,7.860,300,2358.000,3721299,3363148,2257533,5,B,5714549
600000,20220426100223560,7.850,300,2355.000,3714383,3721604,2257707,5,S,5715006
600000,20220426100223580,7.850,2000,15700.000,3714383,3721617,2257713,5,S,5715027
600000,20220426100223690,7.860,100,786.000,3721829,3363148,2257822,5,B,5715314
600000,20220426100224920,7.860,5500,43230.000,3723369,3363148,2258597,5,B,5717603
600000,20220426100225260,7.860,2300,18078.000,3723687,3363148,2258770,5,B,5718080
600000,20220426100225700,7.860,100,786.000,3724121,3363148,2259028,5,B,5718764
600000,20220426100226840,7.860,3000,23580.000,3725823,3363148,2260031,5,B,5721393
600000,20220426100226900,7.850,200,1570.000,3714383,3725931,2260119,5,S,5721544
600000,20220426100228640,7.850,100,785.000,3714682,3727721,2260984,5,S,5724382
600000,20220426100228640,7.850,100,785.000,3716244,3727721,2260985,5,S,5724383
600000,20220426100228640,7.850,100,785.000,3720739,3727721,2260986,5,S,5724384
600000,20220426100228640,7.850,400,3140.000,3722870,3727721,2260987,5,S,5724385
600000,20220426100228640,7.850,200,1570.000,3723552,3727721,2260988,5,S,5724386
600000,20220426100228640,7.850,500,3925.000,3723712,3727721,2260989,5,S,5724387
600000,20220426100229100,7.850,1000,7850.000,3728149,3727721,2261210,5,B,5725016
600000,20220426100229140,7.850,300,2355.000,3728217,3727721,2261262,5,B,5725121
600000,20220426100229280,7.850,500,3925.000,3728410,3727721,2261439,5,B,5725448
600000,20220426100230330,7.850,300,2355.000,3728410,3729742,2262192,5,S,5727497
600000,20220426100230440,7.850,1200,9420.000,3728410,3729939,2262294,5,S,5727765
600000,20220426100230440,7.850,100,785.000,3728552,3729939,2262295,5,S,5727766
600000,20220426100230440,7.850,100,785.000,3728600,3729939,2262296,5,S,5727767
600000,20220426100231940,7.850,2200,17270.000,3731459,3729939,2263149,5,B,5729996
600000,20220426100231990,7.850,100,785.000,3731511,3729939,2263182,5,B,5730072
600000,20220426100232370,7.850,1700,13345.000,3732257,3729939,2263660,5,B,5731092
600000,20220426100232890,7.850,4300,33755.000,3733289,3729939,2264381,5,B,5732579
600000,20220426100235070,7.850,200,1570.000,3735992,3729939,2266150,5,B,5736715
600000,20220426100235120,7.850,200,1570.000,3736103,3729939,2266214,5,B,5736876
600000,20220426100235120,7.850,200,1570.000,3736104,3729939,2266215,5,B,5736877
600000,20220426100235690,7.850,100,785.000,3737211,3729939,2266891,5,B,5738469
600000,20220426100236880,7.850,4400,34540.000,3738699,3729939,2267863,5,B,5740858
600000,20220426100236960,7.850,200,1570.000,3738795,3729939,2267925,5,B,5741017
600000,20220426100237160,7.850,11000,86350.000,3738879,3729939,2268001,5,B,5741171
600000,20220426100237230,7.850,100,785.000,3739010,3729939,2268090,5,B,5741389
600000,20220426100237690,7.850,100,785.000,3739469,3729939,2268499,5,B,5742201
600000,20220426100237880,7.850,300,2355.000,3739639,3729939,2268594,5,B,5742476
600000,20220426100238050,7.850,200,1570.000,3739865,3729939,2268759,5,B,5742819
600000,20220426100238050,7.850,200,1570.000,3739866,3729939,2268760,5,B,5742820
600000,20220426100238070,7.850,200,1570.000,3739880,3729939,2268775,5,B,5742845
600000,20220426100238120,7.850,200,1570.000,3739973,3729939,2268841,5,B,5742962
600000,20220426100238120,7.850,200,1570.000,3739988,3729939,2268847,5,B,5742979
600000,20220426100238140,7.850,200,1570.000,3740029,3729939,2268877,5,B,5743042
600000,20220426100238140,7.850,300,2355.000,3740048,3729939,2268891,5,B,5743070
600000,20220426100238340,7.840,2000,15680.000,3697391,3740328,2269100,5,S,5743548
600000,20220426100240060,7.850,100,785.000,3742303,3729939,2270341,5,B,5746587
600000,20220426100240690,7.850,100,785.000,3742858,3729939,2270721,5,B,5747488
600000,20220426100243170,7.850,1700,13345.000,3745603,3729939,2272643,5,B,5751916
600000,20220426100243770,7.850,300,2355.000,3746137,3729939,2272999,5,B,5752744
600000,20220426100245480,7.850,100,785.000,3748234,3729939,2274357,5,B,5756072
600000,20220426100245510,7.850,200,1570.000,3748271,3729939,2274372,5,B,5756121
600000,20220426100245880,7.850,1600,12560.000,3748611,3729939,2274529,5,B,5756638
600000,20220426100249500,7.850,4900,38465.000,3752759,3729939,2277071,5,B,5763039
600000,20220426100250380,7.850,100,785.000,3753879,3729939,2277734,5,B,5764763
600000,20220426100250400,7.850,1800,14130.000,3753913,3729939,2277822,5,B,5764874
600000,20220426100250440,7.850,100,785.000,3754009,3729939,2277885,5,B,5764986
600000,20220426100250440,7.850,1300,10205.000,3754025,3729939,2277891,5,B,5765003
600000,20220426100250700,7.840,2200,17248.000,3697391,3754464,2278162,5,S,5765658
600000,20220426100250700,7.840,4200,32928.000,3728540,3754464,2278163,5,S,5765659
600000,20220426100250700,7.840,100,784.000,3728541,3754464,2278164,5,S,5765660
600000,20220426100250700,7.840,3500,27440.000,3728542,3754464,2278165,5,S,5765661
600000,20220426100251020,7.850,1700,13345.000,3754863,3729939,2278355,5,B,5766208
600000,20220426100251020,7.840,990,7761.600,3728542,3754882,2278373,5,S,5766247
600000,20220426100251060,7.850,2300,18055.000,3754940,3729939,2278411,5,B,5766332
600000,20220426100251370,7.850,900,7065.000,3755463,3729939,2278803,5,B,5767155
600000,20220426100251390,7.850,4200,32970.000,3755497,3729939,2278815,5,B,5767205
600000,20220426100251700,7.850,100,785.000,3755847,3729939,2279116,5,B,5767862
600000,20220426100252170,7.850,1900,14915.000,3756293,3729939,2279426,5,B,5768610
600000,20220426100252460,7.850,2300,18055.000,3756726,3729939,2279874,5,B,5769348
600000,20220426100252760,7.850,100,785.000,3757090,3729939,2280155,5,B,5769917
600000,20220426100252820,7.850,2300,18055.000,3757161,3729939,2280224,5,B,5770027
600000,20220426100253090,7.850,4700,36895.000,3757668,3729939,2280646,5,B,5770797
600000,20220426100253160,7.850,3100,24335.000,3757868,3729939,2280825,5,B,5771094
600000,20220426100253160,7.850,400,3140.000,3757868,3731842,2280826,5,B,5771095
600000,20220426100253160,7.850,700,5495.000,3757868,3745530,2280827,5,B,5771096
600000,20220426100253490,7.850,200,1570.000,3758630,3745530,2281278,5,B,5772123
600000,20220426100253490,7.850,200,1570.000,3758674,3745530,2281292,5,B,5772174
600000,20220426100253570,7.850,100,785.000,3758820,3745530,2281395,5,B,5772403
600000,20220426100253700,7.850,100,785.000,3759038,3745530,2281535,5,B,5772699
600000,20220426100253720,7.850,700,5495.000,3759084,3745530,2281556,5,B,5772753
600000,20220426100253860,7.850,1000,7850.000,3759322,3745530,2281691,5,B,5773103
600000,20220426100253860,7.850,4000,31400.000,3759322,3748403,2281692,5,B,5773104
600000,20220426100254130,7.840,210,1646.400,3728542,3759824,2282000,5,S,5773814
600000,20220426100254130,7.840,3000,23520.000,3728543,3759824,2282001,5,S,5773815
600000,20220426100254130,7.840,100,784.000,3731837,3759824,2282002,5,S,5773816
600000,20220426100254130,7.840,200,1568.000,3731843,3759824,2282003,5,S,5773817
600000,20220426100254130,7.840,100,784.000,3736056,3759824,2282004,5,S,5773818
600000,20220426100254130,7.840,100,784.000,3736080,3759824,2282005,5,S,5773819
600000,20220426100254130,7.840,2800,21952.000,3738172,3759824,2282006,5,S,5773820
600000,20220426100254130,7.840,2500,19600.000,3738813,3759824,2282007,5,S,5773821
600000,20220426100254130,7.840,990,7761.600,3743454,3759824,2282008,5,S,5773822
600000,20220426100254290,7.850,100,785.000,3760134,3748403,2282189,5,B,5774270
600000,20220426100254340,7.850,100,785.000,3760210,3748403,2282241,5,B,5774392
600000,20220426100254390,7.850,200,1570.000,3760267,3748403,2282263,5,B,5774473
600000,20220426100254550,7.850,100,785.000,3760584,3748403,2282478,5,B,5774957
600000,20220426100255370,7.850,2300,18055.000,3761406,3748403,2282931,5,B,5776221
600000,20220426100255620,7.850,1700,13345.000,3761702,3748403,2283142,5,B,5776666
600000,20220426100255680,7.850,100,785.000,3761766,3748403,2283186,5,B,5776763
600000,20220426100256050,7.850,3000,23550.000,3762133,3748403,2283379,5,B,5777341
600000,20220426100256070,7.850,400,3140.000,3762219,3748403,2283442,5,B,5777467
600000,20220426100256070,7.850,900,7065.000,3762220,3748403,2283443,5,B,5777468
600000,20220426100256070,7.850,200,1570.000,3762221,3748403,2283444,5,B,5777469
600000,20220426100256070,7.850,200,1570.000,3762222,3748403,2283445,5,B,5777470
600000,20220426100256070,7.850,300,2355.000,3762223,3748403,2283446,5,B,5777471
600000,20220426100256070,7.850,200,1570.000,3762224,3748403,2283447,5,B,5777472
600000,20220426100256070,7.850,800,6280.000,3762225,3748403,2283448,5,B,5777473
600000,20220426100256070,7.850,200,1570.000,3762226,3748403,2283449,5,B,5777474
600000,20220426100256090,7.850,600,4710.000,3762242,3748403,2283455,5,B,5777493
600000,20220426100256090,7.850,400,3140.000,3762264,3748403,2283470,5,B,5777523
600000,20220426100256090,7.850,600,4710.000,3762265,3748403,2283471,5,B,5777524
600000,20220426100256090,7.850,600,4710.000,3762266,3748403,2283472,5,B,5777525
600000,20220426100256090,7.850,600,4710.000,3762267,3748403,2283473,5,B,5777526
600000,20220426100256110,7.850,600,4710.000,3762290,3748403,2283487,5,B,5777553
600000,20220426100256110,7.850,500,3925.000,3762291,3748403,2283488,5,B,5777554
600000,20220426100256120,7.850,200,1570.000,3762346,3748403,2283541,5,B,5777640
600000,20220426100256160,7.850,3700,29045.000,3762393,3748403,2283566,5,B,5777707
600000,20220426100256250,7.850,1700,13345.000,3762506,3748403,2283630,5,B,5777885
600000,20220426100256260,7.850,2400,18840.000,3762530,3748403,2283636,5,B,5777914
600000,20220426100256700,7.850,200,1570.000,3763236,3748403,2284037,5,B,5779007
600000,20220426100257260,7.850,500,3925.000,3763950,3748403,2284504,5,B,5780127
600000,20220426100259050,7.850,200,1570.000,3765753,3748403,2285704,5,B,5783116
600000,20220426100259050,7.850,6000,47100.000,3765754,3748403,2285705,5,B,5783117
600000,20220426100259110,7.850,3100,24335.000,3765830,3748403,2285747,5,B,5783210
600000,20220426100259350,7.850,1100,8635.000,3766185,3748403,2285941,5,B,5783733
600000,20220426100259370,7.850,21000,164850.000,3766203,3748403,2285950,5,B,5783757
600000,20220426100259960,7.850,1700,13345.000,3766922,3748403,2286411,5,B,5784892
600000,20220426100300250,7.850,200,1570.000,3767323,3748403,2286623,5,B,5785499
600000,20220426100300270,7.850,100,785.000,3767328,3748403,2286626,5,B,5785504
600000,20220426100300270,7.850,100,785.000,3767329,3748403,2286627,5,B,5785505
600000,20220426100300560,7.850,39100,306935.000,3767713,3748403,2286794,5,B,5786059
600000,20220426100300560,7.850,500,3925.000,3767713,3750231,2286795,5,B,5786060
600000,20220426100300560,7.850,300,2355.000,3767713,3750349,2286796,5,B,5786061
600000,20220426100300560,7.850,100,785.000,3767713,3750352,2286797,5,B,5786062
600000,20220426100300560,7.850,100,785.000,3767713,3750808,2286798,5,B,5786063
600000,20220426100300560,7.850,400,3140.000,3767713,3763363,2286799,5,B,5786064
600000,20220426100300690,7.860,300,2358.000,3767850,3363148,2286882,5,B,5786264
600000,20220426100302100,7.860,3230,25387.800,3769099,3363148,2287725,5,B,5788333
600000,20220426100302100,7.860,2370,18628.200,3769099,3364377,2287726,5,B,5788334
600000,20220426100302200,7.860,500,3930.000,3769237,3364377,2287800,5,B,5788560
600000,20220426100302200,7.860,200,1572.000,3769276,3364377,2287810,5,B,5788607
600000,20220426100304630,7.860,2300,18078.000,3772242,3364377,2289531,5,B,5793068
600000,20220426100305450,7.860,2300,18078.000,3773331,3364377,2290238,5,B,5794705
600000,20220426100306140,7.850,400,3140.000,3767827,3774112,2290893,5,S,5796130
600000,20220426100306700,7.860,100,786.000,3775256,3364377,2291469,5,B,5797838
600000,20220426100307510,7.860,300,2358.000,3776219,3364377,2292105,5,B,5799372
600000,20220426100307630,7.860,4400,34584.000,3776317,3364377,2292196,5,B,5799529
600000,20220426100315690,7.860,400,3144.000,3786762,3364385,2299036,5,B,5815624
600000,20220426100315800,7.850,600,4710.000,3767827,3786877,2299109,5,S,5815785
600000,20220426100315800,7.850,300,2355.000,3769236,3786877,2299110,5,S,5815786
600000,20220426100315800,7.850,600,4710.000,3770566,3786877,2299111,5,S,5815787
600000,20220426100315940,7.860,700,5502.000,3787038,3364385,2299222,5,B,5816045
600000,20220426100315940,7.860,1000,7860.000,3787038,3365001,2299223,5,B,5816046
600000,20220426100316490,7.860,100,786.000,3787680,3365001,2299607,5,B,5817023
600000,20220426100316690,7.860,100,786.000,3787852,3365001,2299688,5,B,5817264
600000,20220426100317920,7.860,300,2358.000,3789277,3365001,2300677,5,B,5819683
600000,20220426100317930,7.860,100,786.000,3789300,3365001,2300685,5,B,5819732
600000,20220426100317930,7.860,1000,7860.000,3789300,3429229,2300686,5,B,5819733
600000,20220426100317930,7.860,200,1572.000,3789300,3433461,2300687,5,B,5819734
600000,20220426100317930,7.860,400,3144.000,3789300,3460409,2300688,5,B,5819735
600000,20220426100317950,7.860,340,2672.400,3789322,3460409,2300708,5,B,5819774
600000,20220426100317950,7.860,260,2043.600,3789322,3460517,2300709,5,B,5819775
600000,20220426100318680,7.860,140,1100.400,3790186,3460517,2301221,5,B,5821157
600000,20220426100318680,7.860,460,3615.600,3790186,3461216,2301222,5,B,5821158
600000,20220426100318900,7.860,200,1572.000,3790376,3461216,2301315,5,B,5821432
600000,20220426100319830,7.860,440,3458.400,3791211,3461216,2301806,5,B,5822663
600000,20220426100319830,7.860,560,4401.600,3791211,3467923,2301807,5,B,5822664
600000,20220426100320950,7.860,1700,13362.000,3792558,3467923,2302676,5,B,5824702
600000,20220426100321110,7.850,700,5495.000,3770566,3792737,2302783,5,S,5824949
600000,20220426100321620,7.860,1000,7860.000,3793266,3467923,2303051,5,B,5825710
600000,20220426100323400,7.850,200,1570.000,3772768,3795055,2304206,5,S,5828432
600000,20220426100323400,7.850,100,785.000,3772770,3795055,2304207,5,S,5828433
600000,20220426100323400,7.850,100,785.000,3773199,3795055,2304208,5,S,5828434
600000,20220426100323400,7.850,2200,17270.000,3773200,3795055,2304209,5,S,5828435
600000,20220426100323400,7.850,4200,32970.000,3773754,3795055,2304210,5,S,5828436
600000,20220426100323400,7.850,1000,7850.000,3777329,3795055,2304211,5,S,5828437
